
time,Latitude,Longitude,,
08:39:50:478,37.40308762,-5.99720197,
08:39:51:495,37.40311172,-5.99718097,
08:39:52:502,37.40313411,-5.99716058,
08:39:53:487,37.40316669,-5.99714495,
08:39:54:473,37.40319582,-5.99712475,
08:39:55:467,37.40322656,-5.99710094,
08:39:56:468,37.40324989,-5.99707902,
08:39:57:457,37.40326657,-5.99705717,
08:39:58:460,37.40328238,-5.99703058,
08:39:59:467,37.40330282,-5.99700451,
08:40:00:465,37.40332678,-5.9969788,
08:40:01:483,37.40335032,-5.99696063,
08:40:02:488,37.4033746,-5.99693922,
08:40:03:458,37.40339659,-5.99691946,
08:40:04:486,37.40341858,-5.99689868,
08:40:05:482,37.40344365,-5.99687879,
08:40:06:475,37.40346249,-5.99685351,
08:40:07:479,37.4034832,-5.99683244,
08:40:08:479,37.40350614,-5.99681521,
08:40:09:483,37.40352884,-5.99679836,
08:40:10:475,37.40354616,-5.99677242,
08:40:11:477,37.40356868,-5.99673844,
08:40:12:480,37.40358902,-5.99671053,
08:40:13:464,37.40362226,-5.99669033,
08:40:14:465,37.40364613,-5.99667194,
08:40:15:469,37.40366897,-5.99665545,
08:40:16:457,37.40369434,-5.99663124,
08:40:17:474,37.40372186,-5.99660326,
08:40:18:483,37.40374671,-5.99658069,
08:40:19:463,37.40376865,-5.99656101,
08:40:20:490,37.40378981,-5.99654302,
08:40:21:484,37.40381464,-5.99651833,
08:40:22:484,37.40384303,-5.99649027,
08:40:23:486,37.40386822,-5.99646168,
08:40:24:482,37.40389345,-5.99644194,
08:40:25:473,37.40391829,-5.9964198,
08:40:26:458,37.40394036,-5.9963962,
08:40:27:462,37.40395933,-5.99637374,
08:40:28:467,37.40397476,-5.99635018,
08:40:29:456,37.40399211,-5.99632885,
08:40:30:455,37.40401094,-5.99631079,
08:40:31:459,37.40403464,-5.99629697,
08:40:32:464,37.40407128,-5.99628951,
08:40:33:462,37.40410957,-5.99628026,
08:40:34:465,37.40414117,-5.99626302,
08:40:35:463,37.40415898,-5.99623795,
08:40:36:481,37.40417945,-5.99621892,
08:40:37:481,37.40420864,-5.99619885,
08:40:38:468,37.40423923,-5.99617427,
08:40:39:475,37.40425503,-5.99614926,
08:40:40:476,37.4042727,-5.99612405,
08:40:41:479,37.40428813,-5.99609409,
08:40:42:488,37.40430196,-5.99606482,
08:40:43:478,37.40431473,-5.99603692,
08:40:44:480,37.40432984,-5.99601001,
08:40:45:471,37.40434298,-5.99598665,
08:40:46:467,37.40435935,-5.99596322,
08:40:47:489,37.40437694,-5.99593585,
08:40:48:478,37.40439696,-5.99590718,
08:40:49:477,37.40442703,-5.99588962,
08:40:50:466,37.40445498,-5.99586759,
08:40:51:455,37.40447798,-5.9958449,
08:40:52:456,37.40449519,-5.99581901,
08:40:53:461,37.40451796,-5.99579303,
08:40:54:466,37.40453991,-5.99577071,
08:40:55:481,37.40456406,-5.99574589,
08:40:56:484,37.40459324,-5.99573307,
08:40:57:479,37.4046359,-5.99572961,
08:40:58:481,37.40467047,-5.99571831,
08:40:59:483,37.40470123,-5.9957014,
08:41:00:483,37.40472913,-5.99567789,
08:41:01:476,37.40475163,-5.99565951,
08:41:02:467,37.40477588,-5.99563668,
08:41:03:467,37.40481307,-5.99562455,
08:41:04:471,37.40484735,-5.99560737,
08:41:05:476,37.40487626,-5.99559341,
08:41:06:475,37.40490625,-5.99558137,
08:41:07:484,37.40493519,-5.99557047,
08:41:08:477,37.40496252,-5.99555111,
08:41:09:487,37.4049887,-5.99552823,
08:41:10:482,37.40501336,-5.99550808,
08:41:11:481,37.40504241,-5.99549046,
08:41:12:483,37.40506837,-5.99547054,
08:41:13:471,37.40509063,-5.99545031,
08:41:14:474,37.40510641,-5.99542682,
08:41:15:473,37.40512408,-5.99540511,
08:41:16:463,37.4051492,-5.99538243,
08:41:27:404,37.4054279,-5.9951615,
08:41:28:421,37.40541225,-5.99513446,
08:41:29:430,37.40539213,-5.99511565,
08:41:30:427,37.40539481,-5.99510819,
08:41:31:412,37.40538221,-5.99510416,
08:41:32:421,37.40539726,-5.99509451,
08:41:33:423,37.40545104,-5.99504526,
08:41:34:430,37.40546271,-5.99498853,
08:41:35:441,37.40550597,-5.99495672,
08:41:36:437,37.40552246,-5.99493408,
08:41:37:441,37.40555214,-5.99490744,
08:41:38:441,37.40558625,-5.9948765,
08:41:39:444,37.40561618,-5.99486576,
08:41:40:459,37.40562403,-5.99484797,
08:41:41:494,37.40562992,-5.99482647,
08:41:42:495,37.40564255,-5.99480428,
08:41:43:481,37.40565368,-5.99477765,
08:41:44:487,37.40565964,-5.99475381,
08:41:45:483,37.40566878,-5.99472644,
08:41:46:481,37.40568426,-5.99471535,
08:41:47:482,37.40570487,-5.99469951,
08:41:48:484,37.40572391,-5.99466803,
08:41:49:482,37.40574618,-5.99464145,
08:41:50:466,37.4057685,-5.99461081,
08:41:51:465,37.40579573,-5.99458749,
08:41:52:473,37.40581967,-5.99456256,
08:41:53:487,37.40584098,-5.99454348,
08:41:54:481,37.4058704,-5.99452762,
08:41:55:479,37.40589717,-5.99450762,
08:41:56:473,37.40592778,-5.99448602,
08:41:57:464,37.40595251,-5.99446198,
08:41:58:490,37.40596894,-5.99444049,
08:41:59:504,37.40598092,-5.99441754,
08:42:00:505,37.40599631,-5.99439933,
08:42:01:509,37.40601833,-5.99437823,
08:42:02:506,37.4060441,-5.99436047,
08:42:03:512,37.40607259,-5.99434116,
08:42:04:512,37.40610098,-5.99432009,
08:42:05:503,37.40613403,-5.99429757,
08:42:06:503,37.4061628,-5.99427695,
08:42:07:524,37.40620022,-5.99425927,
08:42:08:523,37.40623264,-5.99423522,
08:42:09:499,37.40626308,-5.99421656,
08:42:10:501,37.40629401,-5.9942025,
08:42:11:516,37.40632292,-5.99418719,
08:42:12:519,37.40635417,-5.99417352,
08:42:13:526,37.40638017,-5.99415883,
08:42:14:533,37.40640595,-5.99414561,
08:42:15:523,37.40642602,-5.99412688,
08:42:16:519,37.40644972,-5.9941025,
08:42:17:508,37.40647154,-5.99408065,
08:42:18:528,37.40649864,-5.99405277,
08:42:19:521,37.40652434,-5.99402509,
08:42:20:517,37.40655236,-5.99400398,
08:42:21:523,37.40657517,-5.99398025,
08:42:22:509,37.40658717,-5.99395361,
08:42:23:508,37.40660911,-5.99393328,
08:42:24:495,37.40663941,-5.99391717,
08:42:25:514,37.40666849,-5.99389795,
08:42:26:523,37.40669405,-5.99388034,
08:42:27:525,37.40671783,-5.99387048,
08:42:28:509,37.40673802,-5.99385991,
08:42:29:494,37.40676035,-5.99384832,
08:42:30:518,37.4067842,-5.99382897,
08:42:31:523,37.40679231,-5.99379963,
08:42:32:506,37.4068122,-5.99377714,
08:42:33:503,37.40682999,-5.99375256,
08:42:34:518,37.4068524,-5.99372581,
08:42:35:503,37.4068756,-5.99370884,
08:42:36:486,37.40690024,-5.99369267,
08:42:37:475,37.40692362,-5.99366758,
08:42:38:466,37.40695292,-5.99365662,
08:42:39:455,37.40698105,-5.99364202,
08:42:40:468,37.40700477,-5.99363105,
08:42:41:466,37.40702075,-5.9936106,
08:42:42:463,37.40704261,-5.99359128,
08:42:43:479,37.40706366,-5.99357031,
08:42:44:477,37.40709058,-5.99355531,
08:42:45:477,37.40711569,-5.9935383,
08:42:46:476,37.40713402,-5.99352208,
08:42:47:501,37.40715557,-5.993507,
08:42:48:515,37.40718228,-5.99348676,
08:42:49:523,37.40721125,-5.99346493,
08:42:50:513,37.40724086,-5.99344389,
08:42:51:504,37.40727041,-5.99342417,
08:42:52:517,37.40729843,-5.99340773,
08:42:53:521,37.40732717,-5.99338892,
08:42:54:508,37.40736076,-5.99336852,
08:42:55:507,37.40739175,-5.99335128,
08:42:56:524,37.40742248,-5.9933366,
08:42:57:516,37.40744558,-5.99332974,
08:42:58:509,37.40746856,-5.99332055,
08:42:59:507,37.40749235,-5.99330488,
08:43:00:514,37.40752092,-5.99328097,
08:43:01:518,37.4075501,-5.9932571,
08:43:02:501,37.40757853,-5.99323409,
08:43:03:504,37.40759831,-5.99321271,
08:43:04:522,37.40761776,-5.99318915,
08:43:05:522,37.40763979,-5.99316718,
08:43:06:519,37.40766476,-5.99315613,
08:43:07:506,37.40769691,-5.99313976,
08:43:08:506,37.40773438,-5.99311948,
08:43:09:518,37.40777053,-5.99309999,
08:43:10:513,37.40779325,-5.99308377,
08:43:11:493,37.40781821,-5.99306924,
08:43:12:473,37.40784702,-5.99305034,
08:43:13:487,37.4078774,-5.99303564,
08:43:14:481,37.40790325,-5.99301671,
08:43:15:479,37.40792559,-5.99300776,
08:43:16:468,37.40794843,-5.99299493,
08:43:17:471,37.40797241,-5.99297036,
08:43:18:469,37.40799639,-5.99295204,
08:43:19:466,37.40801692,-5.99293416,
08:43:20:464,37.40804149,-5.99291948,
08:43:21:471,37.40807187,-5.99289647,
08:43:22:481,37.40810351,-5.99287339,
08:43:23:472,37.40812609,-5.99285107,
08:43:24:464,37.40814458,-5.99282849,
08:43:25:464,37.40816452,-5.99280744,
08:43:26:476,37.40818233,-5.9927852,
08:43:27:472,37.40820624,-5.99277168,
08:43:28:479,37.40822887,-5.99275604,
08:43:29:475,37.40825539,-5.99273787,
08:43:30:473,37.40827964,-5.99272109,
08:43:31:453,37.40829816,-5.99269996,
08:43:32:482,37.40831474,-5.99268095,
08:43:33:482,37.40833788,-5.99266911,
08:43:34:486,37.40836237,-5.99265957,
08:43:35:477,37.40838046,-5.99264416,
08:43:36:467,37.4084035,-5.99262447,
08:43:37:481,37.40842591,-5.99260063,
08:43:38:475,37.40845035,-5.99260274,
08:43:39:478,37.40848391,-5.99259453,
08:43:40:478,37.40852005,-5.9925636,
08:43:41:481,37.4085492,-5.9925369,
08:43:42:485,37.40857683,-5.99249972,
08:43:43:481,37.4086016,-5.99247171,
08:43:44:473,37.40862549,-5.99243936,
08:43:45:462,37.40864479,-5.99241095,
08:43:46:498,37.40866563,-5.99239531,
08:43:47:511,37.40868702,-5.99237968,
08:43:48:515,37.40870521,-5.9923593,
08:43:49:526,37.40873423,-5.99236004,
08:43:50:529,37.40876647,-5.99236551,
08:43:51:479,37.40879393,-5.99235464,
08:43:52:481,37.40881167,-5.99232826,
08:43:53:502,37.40883853,-5.99230217,
08:43:54:510,37.40886034,-5.9922857,
08:43:55:502,37.40888436,-5.99226885,
08:43:56:502,37.40891195,-5.99225134,
08:43:57:523,37.40894142,-5.99223439,
08:43:58:526,37.40896928,-5.99221485,
08:43:59:524,37.40899772,-5.99219816,
08:44:00:502,37.4090208,-5.9921788,
08:44:01:505,37.40904568,-5.99215885,
08:44:02:522,37.40907117,-5.99214083,
08:44:03:523,37.40910294,-5.99211968,
08:44:04:512,37.40913361,-5.99209177,
08:44:05:505,37.40916801,-5.99206726,
08:44:06:504,37.40919931,-5.992049,
08:44:07:522,37.40922604,-5.99202892,
08:44:08:525,37.40924795,-5.99201192,
08:44:09:520,37.40926782,-5.9919841,
08:44:10:523,37.4092895,-5.99195882,
08:44:11:506,37.40931385,-5.99193881,
08:44:12:503,37.40933987,-5.99191927,
08:44:13:510,37.4093697,-5.99190587,
08:44:14:517,37.40939268,-5.99189413,
08:44:15:526,37.40941521,-5.99187696,
08:44:16:523,37.40944389,-5.99186545,
08:44:17:525,37.40947453,-5.9918528,
08:44:18:517,37.4095154,-5.9918371,
08:44:19:521,37.40954559,-5.99181736,
08:44:20:523,37.40957348,-5.99179441,
08:44:21:528,37.40959369,-5.9917694,
08:44:22:509,37.4096077,-5.9917431,
08:44:23:481,37.40962453,-5.99172081,
08:44:24:464,37.40964215,-5.9916982,
08:44:25:476,37.40966841,-5.99167772,
08:44:26:477,37.40969508,-5.99165956,
08:44:27:481,37.4097229,-5.99164534,
08:44:28:482,37.40975342,-5.9916345,
08:44:29:484,37.40978178,-5.99162561,
08:44:30:477,37.40980355,-5.99161105,
08:44:31:470,37.40982385,-5.99159034,
08:44:32:463,37.40984573,-5.99156433,
08:44:33:483,37.40986949,-5.99153561,
08:44:34:464,37.40989465,-5.99151938,
08:44:35:463,37.40992823,-5.99150125,
08:44:36:481,37.40996032,-5.99148367,
08:44:37:485,37.40998677,-5.99146216,
08:44:38:484,37.41000575,-5.99143581,
08:44:39:477,37.41002688,-5.99141133,
08:44:40:466,37.41005043,-5.99138962,
08:44:41:466,37.41007753,-5.99137307,
08:44:42:465,37.41010117,-5.99135388,
08:44:43:476,37.41012418,-5.9913366,
08:44:44:464,37.41015021,-5.99131796,
08:44:45:462,37.41018041,-5.99130123,
08:44:46:487,37.41020765,-5.99128291,
08:44:47:514,37.41023169,-5.99126943,
08:44:48:505,37.41025858,-5.99125399,
08:44:49:465,37.41028269,-5.99123317,
08:44:50:467,37.41030971,-5.99120084,
08:44:51:470,37.41032936,-5.99117567,
08:44:52:467,37.41035149,-5.99115395,
08:44:53:477,37.41037925,-5.99113671,
08:44:54:485,37.41040034,-5.99112264,
08:44:55:466,37.4104247,-5.99110521,
08:44:56:483,37.41044574,-5.99108589,
08:44:57:479,37.41046751,-5.99106624,
08:44:58:477,37.41049107,-5.99104457,
08:44:59:464,37.41051567,-5.99102318,
08:45:00:466,37.4105394,-5.99100678,
08:45:01:472,37.41056393,-5.99099841,
08:45:02:491,37.41059265,-5.99098572,
08:45:03:506,37.41061492,-5.99097398,
08:45:04:515,37.41064203,-5.99095314,
08:45:05:519,37.41066519,-5.99093572,
08:45:06:517,37.41068585,-5.99092428,
08:45:07:524,37.41071099,-5.99090814,
08:45:08:531,37.41073558,-5.99088739,
08:45:09:522,37.41075597,-5.99087018,
08:45:10:522,37.41078151,-5.99085377,
08:45:11:522,37.41080242,-5.99083678,
08:45:12:532,37.41082002,-5.99081946,
08:45:13:529,37.41084112,-5.99080833,
08:45:14:531,37.41086331,-5.99079492,
08:45:15:515,37.41088849,-5.99077841,
08:45:16:521,37.41091581,-5.99076287,
08:45:17:525,37.41094681,-5.99074948,
08:45:18:500,37.41097431,-5.99073101,
08:45:19:479,37.41100296,-5.99071101,
08:45:20:467,37.41103949,-5.99068883,
08:45:21:457,37.41106707,-5.99066523,
08:45:22:458,37.41109449,-5.99063889,
08:45:23:468,37.41112342,-5.99061769,
08:45:24:472,37.41115533,-5.99060156,
08:45:25:463,37.41118663,-5.99058775,
08:45:26:481,37.41121409,-5.99057715,
08:45:27:484,37.41123632,-5.99055173,
08:45:28:503,37.41125401,-5.99052488,
08:45:29:523,37.41128981,-5.99050732,
08:45:30:527,37.4113233,-5.99049084,
08:45:31:515,37.41135457,-5.99047417,
08:45:32:504,37.41137614,-5.99045953,
08:45:33:522,37.41139122,-5.99043805,
08:45:34:525,37.41140514,-5.9904116,
08:45:35:522,37.41141915,-5.99038643,
08:45:36:522,37.41144149,-5.99035763,
08:45:37:505,37.41146372,-5.99033436,
08:45:38:486,37.41148118,-5.99032069,
08:45:39:511,37.41150525,-5.99030306,
08:45:40:505,37.41152935,-5.99028653,
08:45:41:503,37.41156021,-5.99027283,
08:45:42:503,37.41158866,-5.99025809,
08:45:43:471,37.41162057,-5.99023889,
08:45:44:483,37.41165062,-5.99021675,
08:45:45:488,37.41167751,-5.99020394,
08:45:46:490,37.41170313,-5.99018904,
08:45:47:487,37.41173175,-5.99017284,
08:45:48:476,37.41175553,-5.99014427,
08:45:49:476,37.41177211,-5.99011811,
08:45:50:461,37.4117902,-5.99009506,
08:45:51:469,37.41181018,-5.99007233,
08:45:52:473,37.41182919,-5.99005339,
08:45:53:473,37.41185277,-5.99003549,
08:45:54:469,37.41187826,-5.99002558,
08:45:55:467,37.41190541,-5.99000245,
08:45:56:486,37.41192787,-5.98997028,
08:45:57:451,37.41194704,-5.98993994,
08:45:58:464,37.41195808,-5.9899099,
08:45:59:472,37.41197725,-5.98988473,
08:46:00:486,37.41200067,-5.98986613,
08:46:01:471,37.41203059,-5.9898524,
08:46:02:465,37.41205991,-5.98984465,
08:46:03:464,37.41208585,-5.98986375,
08:46:04:461,37.41209379,-5.98990255,
08:46:05:468,37.41208634,-5.98993555,
08:46:06:476,37.41206914,-5.98995796,
08:46:07:466,37.41204387,-5.98997755,
08:46:08:490,37.41201169,-5.98999306,
08:46:09:507,37.41198664,-5.99000439,
08:46:10:505,37.41196062,-5.99002092,
08:46:11:510,37.41193458,-5.99003708,
08:46:12:505,37.41190767,-5.99005395,
08:46:13:506,37.41187823,-5.99007475,
08:46:14:506,37.41184741,-5.99008422,
08:46:15:522,37.41181865,-5.99009695,
08:46:16:502,37.4117962,-5.99010574,
08:46:17:501,37.41177225,-5.9901218,
08:46:18:518,37.41173962,-5.99014004,
08:46:19:503,37.41170653,-5.99015655,
08:46:20:505,37.4116758,-5.99017244,
08:46:21:513,37.41164715,-5.99018575,
08:46:22:520,37.41162641,-5.99020476,
08:46:23:521,37.41160819,-5.9902258,
08:46:24:523,37.41158444,-5.99024963,
08:46:25:535,37.41157035,-5.99024855,
08:46:26:525,37.41154579,-5.99025683,
08:46:27:517,37.41151863,-5.9902689,
08:46:28:517,37.41148919,-5.99029388,
08:46:29:522,37.4114655,-5.99032564,
08:46:30:512,37.41144313,-5.99035399,
08:46:31:506,37.41141822,-5.99038381,
08:46:32:519,37.41139411,-5.99039023,
08:46:33:527,37.41137148,-5.99039855,
08:46:34:522,37.41135331,-5.99040452,
08:46:35:504,37.41133378,-5.99041554,
08:46:36:497,37.41131718,-5.99040999,
08:46:37:516,37.41129157,-5.99041285,
08:46:38:504,37.41126627,-5.99043475,
08:46:39:507,37.41124283,-5.99045675,
08:46:40:526,37.41122558,-5.99048523,
08:46:41:496,37.41120665,-5.9905151,
08:46:42:484,37.41118362,-5.9905434,
08:46:43:471,37.41116295,-5.99058285,
08:46:44:458,37.41114148,-5.99061778,
08:46:45:461,37.41112364,-5.99064617,
08:46:46:467,37.41109823,-5.99067245,
08:46:47:468,37.41107227,-5.99068892,
08:46:48:455,37.41104809,-5.990704,
08:46:49:458,37.41102595,-5.99071614,
08:46:50:468,37.41100639,-5.99073285,
08:46:51:475,37.41098466,-5.99075895,
08:46:52:476,37.41095723,-5.99078075,
08:46:53:469,37.41092519,-5.99080523,
08:46:54:486,37.41089959,-5.99082225,
08:46:55:507,37.41087389,-5.9908374,
08:46:56:503,37.41084801,-5.99085722,
08:46:57:486,37.41081884,-5.99087634,
08:46:58:509,37.41078596,-5.99089679,
08:46:59:519,37.41075839,-5.99091405,
08:47:00:503,37.41073513,-5.99093489,
08:47:01:503,37.4107109,-5.99095767,
08:47:02:495,37.41068669,-5.99097827,
08:47:03:499,37.41066367,-5.99100065,
08:47:04:521,37.4106394,-5.9910127,
08:47:05:516,37.41061862,-5.99103245,
08:47:06:507,37.41060022,-5.99104459,
08:47:07:503,37.4105781,-5.99105058,
08:47:08:501,37.4105573,-5.99106425,
08:47:09:502,37.41053511,-5.99107657,
08:47:10:512,37.41052256,-5.99110087,
08:47:11:508,37.41050457,-5.9911268,
08:47:12:516,37.41048269,-5.99115051,
08:47:13:515,37.41045491,-5.99116339,
08:47:14:505,37.4104181,-5.99116554,
08:47:15:504,37.41037967,-5.99117037,
08:47:16:489,37.41034463,-5.99117103,
08:47:17:481,37.41031413,-5.99117977,
08:47:18:481,37.41028922,-5.99120046,
08:47:19:484,37.41027268,-5.99119354,
08:47:20:487,37.41025309,-5.99120234,
08:47:21:492,37.41022355,-5.9912182,
08:47:22:488,37.41020257,-5.99122077,
08:47:23:493,37.41017464,-5.99124707,
08:47:24:491,37.41016484,-5.99125328,
08:47:25:488,37.4101798,-5.99126784,
08:47:26:492,37.41018018,-5.99128354,
08:47:27:483,37.41014337,-5.99129801,
08:47:28:478,37.41009617,-5.9913251,
08:47:29:482,37.41005581,-5.99135085,
08:47:30:479,37.41001775,-5.99136376,
08:47:31:476,37.40998627,-5.99135637,
08:47:32:478,37.40994635,-5.99136317,
08:47:33:494,37.40991081,-5.99138246,
08:47:34:487,37.40989571,-5.99138616,
08:47:35:481,37.40986655,-5.99138458,
08:47:36:484,37.40983137,-5.99140474,
08:47:37:486,37.4098022,-5.99143899,
08:47:38:489,37.40977409,-5.99145818,
08:47:39:488,37.40975703,-5.99145532,
08:47:40:486,37.40973215,-5.99145557,
08:47:41:483,37.40969672,-5.99147851,
08:47:42:491,37.40967076,-5.99152102,
08:47:43:493,37.40964587,-5.99156791,
08:47:44:481,37.40962151,-5.99159983,
08:47:45:475,37.4095937,-5.99163274,
08:47:46:485,37.40957091,-5.99166384,
08:47:47:487,37.40954935,-5.99169929,
08:47:48:499,37.40953371,-5.99173699,
08:47:49:513,37.40951417,-5.99177114,
08:47:50:518,37.40948403,-5.99179954,
08:47:51:530,37.40945634,-5.99182735,
08:47:52:523,37.40943426,-5.99185106,
08:47:53:524,37.40941267,-5.99187037,
08:47:54:540,37.40938592,-5.99189095,
08:47:55:510,37.40936001,-5.99190779,
08:47:56:506,37.40933554,-5.99192595,
08:47:57:523,37.40931047,-5.99194652,
08:47:58:525,37.40928717,-5.99196085,
08:47:59:539,37.40926349,-5.99197328,
08:48:00:520,37.40923347,-5.99198999,
08:48:01:530,37.40920666,-5.99200749,
08:48:02:524,37.40918403,-5.99203509,
08:48:03:523,37.40915992,-5.99205855,
08:48:04:524,37.40913665,-5.99208014,
08:48:05:522,37.40911267,-5.99209599,
08:48:06:522,37.40908902,-5.99211758,
08:48:07:524,37.40906661,-5.99214166,
08:48:08:531,37.40904142,-5.99216614,
08:48:09:523,37.40901554,-5.99219444,
08:48:10:531,37.40899235,-5.9922218,
08:48:11:524,37.40897096,-5.9922466,
08:48:12:522,37.40894775,-5.99226301,
08:48:13:526,37.40892405,-5.99227391,
08:48:14:525,37.40890335,-5.99228716,
08:48:15:523,37.40888421,-5.99231027,
08:48:16:518,37.40885665,-5.99233887,
08:48:17:523,37.40882743,-5.99235391,
08:48:18:533,37.40880239,-5.99237983,
08:48:19:529,37.40877881,-5.99239959,
08:48:20:537,37.40875514,-5.99242267,
08:48:21:541,37.40872724,-5.99242447,
08:48:22:541,37.40869935,-5.99242975,
08:48:23:525,37.40866996,-5.99244645,
08:48:24:523,37.40864047,-5.9924549,
08:48:25:521,37.40861293,-5.99246845,
08:48:26:523,37.40859118,-5.99248978,
08:48:27:509,37.40856684,-5.99251308,
08:48:28:504,37.40854012,-5.99252938,
08:48:29:541,37.40851729,-5.99254684,
08:48:30:540,37.40849056,-5.99256665,
08:48:31:513,37.40847082,-5.99258351,
08:48:32:491,37.40845122,-5.99260853,
08:48:33:482,37.40843546,-5.9926369,
08:48:34:475,37.40841369,-5.99266354,
08:48:35:482,37.40839072,-5.99268923,
08:48:36:486,37.40836821,-5.99271956,
08:48:37:486,37.40833579,-5.99274264,
08:48:38:480,37.40830329,-5.99275959,
08:48:39:481,37.4082811,-5.9927744,
08:48:40:484,37.40825272,-5.99278477,
08:48:41:504,37.40822545,-5.99279358,
08:48:42:491,37.40819504,-5.99280474,
08:48:43:484,37.40816689,-5.99281814,
08:48:44:523,37.40814242,-5.99283295,
08:48:45:537,37.40812462,-5.99285809,
08:48:46:523,37.40810179,-5.99287852,
08:48:47:521,37.40807418,-5.99289029,
08:48:48:522,37.40805018,-5.992904,
08:48:49:523,37.40802266,-5.99291851,
08:48:50:523,37.40799378,-5.99293328,
08:48:51:540,37.40797117,-5.99295607,
08:48:52:523,37.40795279,-5.99298001,
08:48:53:529,37.40793694,-5.99300293,
08:48:54:532,37.40790959,-5.99302058,
08:48:55:526,37.40787908,-5.99303357,
08:48:56:537,37.40784912,-5.9930421,
08:48:57:542,37.4078223,-5.99304706,
08:48:58:523,37.40779751,-5.99305982,
08:48:59:508,37.40777331,-5.99307436,
08:49:00:511,37.40775099,-5.99309104,
08:49:01:523,37.4077271,-5.99311056,
08:49:02:466,37.40770143,-5.99312808,
08:49:03:476,37.4076788,-5.99314837,
08:49:04:482,37.40765151,-5.99316623,
08:49:05:479,37.40762719,-5.9931885,
08:49:06:486,37.40760721,-5.99320949,
08:49:07:488,37.4075884,-5.99323122,
08:49:08:479,37.40756848,-5.99325501,
08:49:09:485,37.40754988,-5.99327429,
08:49:10:485,37.40752425,-5.99329796,
08:49:11:482,37.40749311,-5.99332231,
08:49:12:482,37.40746038,-5.99334277,
08:49:13:480,37.4074309,-5.99335675,
08:49:14:476,37.40740658,-5.99338035,
08:49:15:483,37.40738024,-5.99339689,
08:49:16:486,37.40735622,-5.99341713,
08:49:17:506,37.40732703,-5.99343164,
08:49:18:518,37.40730149,-5.99343858,
08:49:19:524,37.40727537,-5.9934494,
08:49:20:523,37.40724525,-5.99346223,
08:49:21:502,37.40721668,-5.99348054,
08:49:22:507,37.40719796,-5.99350386,
08:49:23:533,37.40717343,-5.99352204,
08:49:24:521,37.4071514,-5.99354353,
08:49:25:523,37.40713057,-5.99356683,
08:49:26:541,37.40711134,-5.99359716,
08:49:27:533,37.40709232,-5.99362362,
08:49:28:522,37.40706851,-5.9936446,
08:49:29:500,37.40704168,-5.99366316,
08:49:30:504,37.40701378,-5.99367886,
08:49:31:496,37.40698329,-5.99370045,
08:49:32:501,37.40695355,-5.99371959,
08:49:33:484,37.4069239,-5.99373451,
08:49:34:475,37.40689583,-5.99375421,
08:49:35:475,37.40686754,-5.99377526,
08:49:36:471,37.40684603,-5.99379526,
08:49:37:483,37.40682663,-5.99381719,
08:49:38:483,37.40680879,-5.99383791,
08:49:39:483,37.40679194,-5.99385901,
08:49:40:481,37.40677138,-5.99388366,
08:49:41:482,37.40675472,-5.99390462,
08:49:42:517,37.40673479,-5.99392761,
08:49:43:529,37.40671342,-5.99394642,
08:49:44:524,37.40668461,-5.99396157,
08:49:45:530,37.40666124,-5.99397611,
08:49:46:504,37.40663661,-5.99399512,
08:49:47:497,37.40661147,-5.99401334,
08:49:48:522,37.40658761,-5.9940398,
08:49:49:528,37.40655545,-5.9940555,
08:49:50:523,37.40652452,-5.99407393,
08:49:51:521,37.40649459,-5.99408657,
08:49:52:502,37.406464,-5.99409961,
08:49:53:486,37.4064345,-5.99411141,
08:49:54:487,37.40640858,-5.99412928,
08:49:55:484,37.40638589,-5.99414892,
08:49:56:488,37.40636477,-5.99416942,
08:49:57:484,37.40634755,-5.99419381,
08:49:58:481,37.40632051,-5.9942091,
08:49:59:468,37.40629209,-5.99421939,
08:50:00:462,37.40626745,-5.99423551,
08:50:01:476,37.40623981,-5.99425636,
08:50:02:479,37.40621337,-5.99427463,
08:50:03:482,37.40618955,-5.99429236,
08:50:04:476,37.40616577,-5.99430814,
08:50:05:486,37.4061303,-5.99431942,
08:50:06:481,37.40609797,-5.99432929,
08:50:07:483,37.40607026,-5.99434579,
08:50:08:485,37.40604939,-5.99437198,
08:50:09:487,37.40602801,-5.99439477,
08:50:10:493,37.40600565,-5.99441629,
08:50:11:482,37.40598614,-5.99444494,
08:50:12:468,37.40596298,-5.99446749,
08:50:13:480,37.40593961,-5.994483,
08:50:14:511,37.40592562,-5.99450331,
08:50:15:528,37.405915,-5.99452849,
08:50:16:516,37.40589781,-5.99455425,
08:50:17:521,37.40587619,-5.99457672,
08:50:18:540,37.40586057,-5.99460543,
08:50:19:541,37.40584107,-5.99463605,
08:50:20:544,37.40582788,-5.99466304,
08:50:21:533,37.40580746,-5.99468524,
08:50:22:534,37.40578342,-5.99470453,
08:50:23:548,37.4057587,-5.99472121,
08:50:24:558,37.40573017,-5.99473546,
08:50:25:538,37.40570127,-5.99475019,
08:50:26:536,37.40567229,-5.99476918,
08:50:27:537,37.40565115,-5.99479275,
08:50:28:524,37.40562708,-5.99480846,
08:50:29:532,37.40560159,-5.99482512,
08:50:30:527,37.40557869,-5.99484843,
08:50:31:525,37.40555614,-5.99487179,
08:50:32:542,37.4055331,-5.9948956,
08:50:33:541,37.405513,-5.99491375,
08:50:34:517,37.40549809,-5.99493524,
08:50:35:478,37.40547427,-5.99496302,
